"Вид_работ
(Group)"	"Наименование_работ
(In group)"	"Объем
(Исходный)"	Вып. до 04.2026	"План на объем
Begin"	Ед.изм.	Норма расхода ч/ч на ед. объем
Трубопроводы. Теплоизоляционные работы	Покрытие поверхности изоляции трубопроводов: сталью оцинкованной 	0,0085	0,0000	0,0085	100 м2	84,3000
Трубопроводы. Теплоизоляционные работы	Окраска опознавательных колец по поверхности изоляции трубопроводов масляной краской за 2 раза 	0,0004	0,0000	0,0004	100 м2	10,3000
Устройство лесов	Установка и разборка наружных инвентарных лесов высотой до 16 м подвесных ТЕР-2001 64	0,0021	0,0000	0,0021	100 м2	39,6000
Устройство лесов	Установка и разборка наружных инвентарных лесов высотой до 16 м трубчатых для прочих отделочных работ ТЕР-2001 64	0,0014	0,0000	0,0014	100 м2	54,8000
ОКРАСКА. ГТ	Очистка поверхности щетками	2,0000	0,0000	2,0000	м2	0,1700
ОКРАСКА. ГТ	Обезжиривание поверхностей аппаратов и трубопроводов диаметром до 500 мм уайт-спиритом	0,0200	0,0000	0,0200	100 м2	6,5000
ОКРАСКА. ГТ	Огрунтовка металлических поверхностей за один раз грунтовкой ЭП-0259 100 м2 окрашиваемой поверхности	0,0200	0,0000	0,0200	100 м2	12,0000
ОКРАСКА. ГТ	Окраска металлических огрунтованных поверхностей эмалью ПФ-115	0,0400	0,0000	0,0400	100 м2	10,3000
Воздуховоды	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,7 мм, диаметром от 500 до 560 мм ТЕР-2001 64	0,1300	0,0000	0,1300	100 м2	13,8000
Воздуховоды	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,6 мм, диаметром до 250 мм ТЕР-2001 64	0,0200	0,0000	0,0200	100 м2	24,5000
Воздуховоды	Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса П (плотные) толщиной 0,7 мм, диаметром от 500 до 560 мм ТЕР-2001 64	0,0200	0,0000	0,0200	100 м2	21,4000
Воздуховоды	Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса П (плотные) толщиной 0,6 мм, диаметром до 450 мм ТЕР-2001 64	0,0750	0,0000	0,0750	100 м2	24,5000
Воздуховоды	Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса П (плотные) толщиной 0,5 мм, диаметром до 200 мм ТЕР-2001 64	0,0250	0,0000	0,0250	100 м2	26,9500
Воздуховоды	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,5 мм, диаметром до 200 мм ТЕР-2001 64	0,0100	0,0000	0,0100	100 м2	24,5000
Воздуховоды	Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса П (плотные) толщиной 0,6 мм, диаметром до 355 мм ТЕР-2001 64	0,0150	0,0000	0,0150	100 м2	24,5000
Воздуховоды	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,5 мм, диаметром до 200 мм ТЕР-2001 64	0,0420	0,0000	0,0420	100 м2	24,5000
Воздуховоды	Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса П (плотные) толщиной 0,5 мм, диаметром до 200 мм ТЕР-2001 64	0,0700	0,0000	0,0700	100 м2	26,9500
Воздуховоды	Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса П (плотные) толщиной 0,5 мм, диаметром до 200 мм ТЕР-2001 64	0,0150	0,0000	0,0150	100 м2	26,9500
Воздуховоды	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,5 мм, диаметром до 200 мм ТЕР-2001 64	0,1050	0,0000	0,1050	100 м2	24,5000
Воздуховоды	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,5 мм, диаметром до 200 мм ТЕР-2001 64	0,0200	0,0000	0,0200	100 м2	24,5000
Воздуховоды	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,5 мм, диаметром до 200 мм ТЕР-2001 64	0,1270	0,0000	0,1270	100 м2	24,5000
Воздуховоды	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,5 мм, диаметром до 200 мм ТЕР-2001 64	0,0550	0,0000	0,0550	100 м2	24,5000
